Entity,Code,Day,p_avg_all_ages
Martinique,MTQ,2021-03-07,-11.17
Martinique,MTQ,2021-03-14,16.46
Martinique,MTQ,2021-03-21,6.15
Martinique,MTQ,2021-03-28,-2.08
Martinique,MTQ,2021-04-04,8.06
Martinique,MTQ,2021-04-11,19.35
Martinique,MTQ,2021-04-18,4.45
Martinique,MTQ,2021-04-25,22.38
Martinique,MTQ,2021-05-02,7.69
Martinique,MTQ,2021-05-09,26.26
Martinique,MTQ,2021-05-16,-11.46
Martinique,MTQ,2021-05-23,7.26
Martinique,MTQ,2021-05-30,31.1
Martinique,MTQ,2021-06-06,31.15
Martinique,MTQ,2021-06-13,13.98
Martinique,MTQ,2021-06-20,12.12
Martinique,MTQ,2021-06-27,42.37
Martinique,MTQ,2021-07-04,2.56
Martinique,MTQ,2021-07-11,19.88
Martinique,MTQ,2021-07-18,16.72
Martinique,MTQ,2021-07-25,30.84
Martinique,MTQ,2021-08-01,89.87
Martinique,MTQ,2021-08-08,176.76
Martinique,MTQ,2021-08-15,231.19
Martinique,MTQ,2021-08-22,233.84
Martinique,MTQ,2021-08-29,166.76
Martinique,MTQ,2021-09-05,210.58
Martinique,MTQ,2021-09-12,122.38
Martinique,MTQ,2021-09-19,77.15
Martinique,MTQ,2021-09-26,78.46
Martinique,MTQ,2021-10-03,53.85
Martinique,MTQ,2021-10-10,35.8
Martinique,MTQ,2021-10-17,64.93
Martinique,MTQ,2021-10-24,32.35
Martinique,MTQ,2021-10-31,38.89
Martinique,MTQ,2021-11-07,19.64
Martinique,MTQ,2021-11-14,25.42
Martinique,MTQ,2021-11-21,12.46
Martinique,MTQ,2021-11-28,56.69
Martinique,MTQ,2021-12-05,27.45
Martinique,MTQ,2021-12-12,31.07
Martinique,MTQ,2021-12-19,6.21
Martinique,MTQ,2021-12-26,34.78
Martinique,MTQ,2022-01-02,-5.44
Martinique,MTQ,2022-01-09,37.25
Martinique,MTQ,2022-01-16,43.9
Martinique,MTQ,2022-01-23,43.71
Martinique,MTQ,2022-01-30,37.99
Martinique,MTQ,2022-02-06,62.38
Martinique,MTQ,2022-02-13,44.86
Martinique,MTQ,2022-02-20,28.36
Martinique,MTQ,2022-02-27,30.63
Martinique,MTQ,2022-03-06,37.54
Martinique,MTQ,2022-03-13,27.33
Martinique,MTQ,2022-03-20,24.62
Martinique,MTQ,2022-03-27,17.21
Martinique,MTQ,2022-04-03,14.52
Martinique,MTQ,2022-04-10,19.35
Martinique,MTQ,2022-04-17,-2.4
Martinique,MTQ,2022-04-24,22.38
Martinique,MTQ,2022-05-01,9.23
Martinique,MTQ,2022-05-08,9.43
Martinique,MTQ,2022-05-15,47.57
Martinique,MTQ,2022-05-22,40.26
Martinique,MTQ,2022-05-29,44.82
Martinique,MTQ,2022-06-05,59.02
Martinique,MTQ,2022-06-12,48.94
Martinique,MTQ,2022-06-19,53.03
Martinique,MTQ,2022-06-26,67.8
Martinique,MTQ,2022-07-03,60.26
Martinique,MTQ,2022-07-10,38.89
Martinique,MTQ,2022-07-17,23.03
Martinique,MTQ,2022-07-24,-19
Martinique,MTQ,2022-07-31,15.51
Martinique,MTQ,2022-08-07,26.91
Martinique,MTQ,2022-08-14,51.13
Martinique,MTQ,2022-08-21,0.61
Martinique,MTQ,2022-08-28,4.96
Martinique,MTQ,2022-09-04,41.64
Martinique,MTQ,2022-09-11,18.98
Martinique,MTQ,2022-09-18,42.38
Martinique,MTQ,2022-09-25,31.83
Martinique,MTQ,2022-10-02,20.63
Martinique,MTQ,2022-10-09,-5.86
Martinique,MTQ,2022-10-16,19.79
Martinique,MTQ,2022-10-23,32.35
Martinique,MTQ,2022-10-30,19.79
Martinique,MTQ,2022-11-06,35.71
Martinique,MTQ,2022-11-13,48.83
Martinique,MTQ,2022-11-20,-1.38
Martinique,MTQ,2022-11-27,37.32
Martinique,MTQ,2022-12-04,-1.96
Martinique,MTQ,2022-12-11,13.27
Martinique,MTQ,2022-12-18,24.18
Martinique,MTQ,2022-12-25,5.8
Martinique,MTQ,2023-01-01,13.18
Martinique,MTQ,2023-01-08,25.82
Martinique,MTQ,2023-01-15,-9.88
Martinique,MTQ,2023-01-22,10.78
Martinique,MTQ,2023-01-29,21.75
Martinique,MTQ,2023-02-05,-11.58
Martinique,MTQ,2023-02-12,-14.33
Martinique,MTQ,2023-02-19,1.49
Martinique,MTQ,2023-02-26,-14.41
Martinique,MTQ,2023-03-05,8.88
Martinique,MTQ,2023-03-12,11.8
Martinique,MTQ,2023-03-19,10.77
Martinique,MTQ,2023-03-26,-5.04
Martinique,MTQ,2023-04-02,-3.23
Martinique,MTQ,2023-04-09,24.19
Martinique,MTQ,2023-04-16,16.44
Martinique,MTQ,2023-04-23,34.62
Martinique,MTQ,2023-04-30,23.08
Martinique,MTQ,2023-05-07,-0.67
Martinique,MTQ,2023-05-14,45.83
Martinique,MTQ,2023-05-21,28.71
Martinique,MTQ,2023-05-28,-5.49
Martinique,MTQ,2023-06-04,36.07
Martinique,MTQ,2023-06-11,15.5
Martinique,MTQ,2023-06-18,30.3
Martinique,MTQ,2023-06-25,15.25
Martinique,MTQ,2023-07-02,12.18
Martinique,MTQ,2023-07-09,-7.89
Martinique,MTQ,2023-07-16,8.83
Martinique,MTQ,2023-07-23,10.59
Martinique,MTQ,2023-07-30,31.33
Martinique,MTQ,2023-08-06,28.44
Martinique,MTQ,2023-08-13,63.99
Martinique,MTQ,2023-08-20,17.38
Martinique,MTQ,2023-08-27,63.27
Martinique,MTQ,2023-09-03,68.94
Martinique,MTQ,2023-09-10,26.06
Martinique,MTQ,2023-09-17,45.7
Martinique,MTQ,2023-09-24,31.83
Martinique,MTQ,2023-10-01,48.6
Martinique,MTQ,2023-10-08,9.57
Martinique,MTQ,2023-10-15,25
Martinique,MTQ,2023-10-22,-0.33
Martinique,MTQ,2023-10-29,30.21
Martinique,MTQ,2023-11-05,44.64
Martinique,MTQ,2023-11-12,7.02
Martinique,MTQ,2023-11-19,-1.38
Martinique,MTQ,2023-11-26,17.96
Martinique,MTQ,2023-12-03,-15.03
Martinique,MTQ,2023-12-10,3.56
Martinique,MTQ,2023-12-17,1.31
Martinique,MTQ,2023-12-24,5.8
Martinique,MTQ,2023-12-31,-24.07
Mauritius,MUS,2020-01-31,6.94
Mauritius,MUS,2020-02-29,7.48
Mauritius,MUS,2020-03-31,4.66
Mauritius,MUS,2020-04-30,5.77
Mauritius,MUS,2020-05-31,5.81
Mauritius,MUS,2020-06-30,12.21
Mauritius,MUS,2020-07-31,1.6
Mauritius,MUS,2020-08-31,7.6
Mauritius,MUS,2020-09-30,-0.07
Mauritius,MUS,2020-10-31,8.12
Mauritius,MUS,2020-11-30,10.71
Mauritius,MUS,2020-12-31,6.39
Mauritius,MUS,2021-01-31,5.83
Mauritius,MUS,2021-02-28,8.5
Mauritius,MUS,2021-03-31,7.26
Mauritius,MUS,2021-04-30,7.52
Mauritius,MUS,2021-05-31,5.21
Mauritius,MUS,2021-06-30,17.39
Mauritius,MUS,2021-07-31,2.2
Mauritius,MUS,2021-08-31,26.5
Mauritius,MUS,2021-09-30,32.69
Mauritius,MUS,2021-10-31,41.53
Mauritius,MUS,2021-11-30,116.87
Mauritius,MUS,2021-12-31,65.51
Mauritius,MUS,2022-01-31,25.66
Mauritius,MUS,2022-02-28,36.22
Mauritius,MUS,2022-03-31,47.14
Mauritius,MUS,2022-04-30,21.95
Mauritius,MUS,2022-05-31,19.43
Mauritius,MUS,2022-06-30,25.77
Mauritius,MUS,2022-07-31,26.44
Mauritius,MUS,2022-08-31,28.97
Mauritius,MUS,2022-09-30,10.52
Mauritius,MUS,2022-10-31,16.24
Mauritius,MUS,2022-11-30,19.46
Mauritius,MUS,2022-12-31,14.34
Mayotte,MYT,2020-01-05,8.33
Mayotte,MYT,2020-01-12,21.43
Mayotte,MYT,2020-01-19,23.08
Mayotte,MYT,2020-01-26,-17.65
Mayotte,MYT,2020-02-02,-26.47
Mayotte,MYT,2020-02-09,100
Mayotte,MYT,2020-02-16,-6.67
Mayotte,MYT,2020-02-23,91.67
Mayotte,MYT,2020-03-01,66.67
Mayotte,MYT,2020-03-08,0
Mayotte,MYT,2020-03-15,40.85
Mayotte,MYT,2020-03-22,82.54
Mayotte,MYT,2020-03-29,25
Mayotte,MYT,2020-04-05,158.93
Mayotte,MYT,2020-04-12,61.97
Mayotte,MYT,2020-04-19,170.49
Mayotte,MYT,2020-04-26,-14.29
Mayotte,MYT,2020-05-03,68.83
Mayotte,MYT,2020-05-10,23.38
Mayotte,MYT,2020-05-17,172.73
Mayotte,MYT,2020-05-24,47.06
Mayotte,MYT,2020-05-31,123.4
Mayotte,MYT,2020-06-07,-7.14
Mayotte,MYT,2020-06-14,59.42
Mayotte,MYT,2020-06-21,-23.73
Mayotte,MYT,2020-06-28,6.56
Mayotte,MYT,2020-07-05,37.1
Mayotte,MYT,2020-07-12,63.64
Mayotte,MYT,2020-07-19,-11.29
Mayotte,MYT,2020-07-26,20
Mayotte,MYT,2020-08-02,36.99
Mayotte,MYT,2020-08-09,27.12
Mayotte,MYT,2020-08-16,38.89
Mayotte,MYT,2020-08-23,55.74
Mayotte,MYT,2020-08-30,14.75
Mayotte,MYT,2020-09-06,-10.11
Mayotte,MYT,2020-09-13,-13.79
Mayotte,MYT,2020-09-20,53.85
Mayotte,MYT,2020-09-27,130
Mayotte,MYT,2020-10-04,-13.58
Mayotte,MYT,2020-10-11,4.17
Mayotte,MYT,2020-10-18,9.37
Mayotte,MYT,2020-10-25,-27.71
Mayotte,MYT,2020-11-01,-13.58
Mayotte,MYT,2020-11-08,45.16
Mayotte,MYT,2020-11-15,20.97
Mayotte,MYT,2020-11-22,45.83
Mayotte,MYT,2020-11-29,-12.7
Mayotte,MYT,2020-12-06,60
Mayotte,MYT,2020-12-13,55.74
Mayotte,MYT,2020-12-20,13.33
Mayotte,MYT,2020-12-27,80.33
Mayotte,MYT,2021-01-03,14.75
Mayotte,MYT,2021-01-10,116.67
Mayotte,MYT,2021-01-17,35.71
Mayotte,MYT,2021-01-24,53.85
Mayotte,MYT,2021-01-31,35.29
Mayotte,MYT,2021-02-07,61.76
Mayotte,MYT,2021-02-14,250
Mayotte,MYT,2021-02-21,220
Mayotte,MYT,2021-02-28,283.33
Mayotte,MYT,2021-03-07,187.88
Mayotte,MYT,2021-03-14,112.5
Mayotte,MYT,2021-03-21,47.89
Mayotte,MYT,2021-03-28,58.73
Mayotte,MYT,2021-04-04,37.5
Mayotte,MYT,2021-04-11,33.93
Mayotte,MYT,2021-04-18,26.76
Mayotte,MYT,2021-04-25,47.54
Mayotte,MYT,2021-05-02,7.14
Mayotte,MYT,2021-05-09,-48.05
Mayotte,MYT,2021-05-16,81.82
Mayotte,MYT,2021-05-23,47.73
Mayotte,MYT,2021-05-30,25
Mayotte,MYT,2021-06-06,123.4
Mayotte,MYT,2021-06-13,-21.43
Mayotte,MYT,2021-06-20,-5.8
Mayotte,MYT,2021-06-27,10.17
Mayotte,MYT,2021-07-04,31.15
Mayotte,MYT,2021-07-11,45.16
Mayotte,MYT,2021-07-18,27.27
Mayotte,MYT,2021-07-25,29.03
Mayotte,MYT,2021-08-01,6.67
Mayotte,MYT,2021-08-08,-31.51
Mayotte,MYT,2021-08-15,52.54
Mayotte,MYT,2021-08-22,52.78
Mayotte,MYT,2021-08-29,72.13
Mayotte,MYT,2021-09-05,6.56
Mayotte,MYT,2021-09-12,17.98
Mayotte,MYT,2021-09-19,98.28
Mayotte,MYT,2021-09-26,111.54
Mayotte,MYT,2021-10-03,130
Mayotte,MYT,2021-10-10,11.11
Mayotte,MYT,2021-10-17,129.17
Mayotte,MYT,2021-10-24,17.19
Mayotte,MYT,2021-10-31,8.43
Mayotte,MYT,2021-11-07,11.11
Mayotte,MYT,2021-11-14,69.35
Mayotte,MYT,2021-11-21,45.16
Mayotte,MYT,2021-11-28,4.17
Mayotte,MYT,2021-12-05,19.05
Mayotte,MYT,2021-12-12,40
Mayotte,MYT,2021-12-19,72.13
Mayotte,MYT,2021-12-26,140
Mayotte,MYT,2022-01-02,137.7
Mayotte,MYT,2022-01-09,125
Mayotte,MYT,2022-01-16,107.14
Mayotte,MYT,2022-01-23,138.46
Mayotte,MYT,2022-01-30,35.29
Mayotte,MYT,2022-02-06,17.65
Mayotte,MYT,2022-02-13,-7.14
Mayotte,MYT,2022-02-20,-26.67
Mayotte,MYT,2022-02-27,41.67
Mayotte,MYT,2022-03-06,43.94
Mayotte,MYT,2022-03-13,50
Mayotte,MYT,2022-03-20,5.63
Mayotte,MYT,2022-03-27,50.79
Mayotte,MYT,2022-04-03,12.5
Mayotte,MYT,2022-04-10,33.93
Mayotte,MYT,2022-04-17,12.68
Mayotte,MYT,2022-04-24,39.34
Mayotte,MYT,2022-05-01,14.29
Mayotte,MYT,2022-05-08,10.39
Mayotte,MYT,2022-05-15,-2.6
Mayotte,MYT,2022-05-22,104.55
Mayotte,MYT,2022-05-29,2.94
Mayotte,MYT,2022-06-05,70.21
Mayotte,MYT,2022-06-12,-14.29
Mayotte,MYT,2022-06-19,37.68
Mayotte,MYT,2022-06-26,86.44
Mayotte,MYT,2022-07-03,22.95
Mayotte,MYT,2022-07-10,12.9
Mayotte,MYT,2022-07-17,63.64
Mayotte,MYT,2022-07-24,-3.23
Mayotte,MYT,2022-07-31,-20
Mayotte,MYT,2022-08-07,-10.96
Mayotte,MYT,2022-08-14,27.12
Mayotte,MYT,2022-08-21,38.89
Mayotte,MYT,2022-08-28,39.34
Mayotte,MYT,2022-09-04,72.13
Mayotte,MYT,2022-09-11,12.36
Mayotte,MYT,2022-09-18,141.38
Mayotte,MYT,2022-09-25,140.38
Mayotte,MYT,2022-10-02,50
Mayotte,MYT,2022-10-09,-1.23
Mayotte,MYT,2022-10-16,139.58
Mayotte,MYT,2022-10-23,25
Mayotte,MYT,2022-10-30,-27.71
Mayotte,MYT,2022-11-06,-13.58
Mayotte,MYT,2022-11-13,53.23
Mayotte,MYT,2022-11-20,93.55
Mayotte,MYT,2022-11-27,4.17
Mayotte,MYT,2022-12-04,-4.76
Mayotte,MYT,2022-12-11,46.67
Mayotte,MYT,2022-12-18,80.33
Mayotte,MYT,2022-12-25,20
Mayotte,MYT,2023-01-01,47.54
Mayotte,MYT,2023-01-08,16.67
Mayotte,MYT,2023-01-15,28.57
Mayotte,MYT,2023-01-22,53.85
Mayotte,MYT,2023-01-29,-17.65
Mayotte,MYT,2023-02-05,32.35
Mayotte,MYT,2023-02-12,57.14
Mayotte,MYT,2023-02-19,6.67
Mayotte,MYT,2023-02-26,8.33
Mayotte,MYT,2023-03-05,-24.24
Mayotte,MYT,2023-03-12,37.5
Mayotte,MYT,2023-03-19,47.89
Mayotte,MYT,2023-03-26,19.05
Mayotte,MYT,2023-04-02,37.5
Mayotte,MYT,2023-04-09,42.86
Mayotte,MYT,2023-04-16,-8.45
Mayotte,MYT,2023-04-23,104.92
Mayotte,MYT,2023-04-30,-7.14
Mayotte,MYT,2023-05-07,3.9
Mayotte,MYT,2023-05-14,-9.09
Mayotte,MYT,2023-05-21,25
Mayotte,MYT,2023-05-28,47.06
Mayotte,MYT,2023-06-04,91.49
Mayotte,MYT,2023-06-11,35.71
Mayotte,MYT,2023-06-18,-13.04
Mayotte,MYT,2023-06-25,18.64
Mayotte,MYT,2023-07-02,6.56
Mayotte,MYT,2023-07-09,12.9
Mayotte,MYT,2023-07-16,63.64
Mayotte,MYT,2023-07-23,12.9
Mayotte,MYT,2023-07-30,-20
Mayotte,MYT,2023-08-06,-24.66
Mayotte,MYT,2023-08-13,18.64
Mayotte,MYT,2023-08-20,11.11
Mayotte,MYT,2023-08-27,39.34
Mayotte,MYT,2023-09-03,47.54
Mayotte,MYT,2023-09-10,34.83
Mayotte,MYT,2023-09-17,81.03
Mayotte,MYT,2023-09-24,63.46
Mayotte,MYT,2023-10-01,80
Mayotte,MYT,2023-10-08,-19.75
Mayotte,MYT,2023-10-15,97.92
Mayotte,MYT,2023-10-22,17.19
Mayotte,MYT,2023-10-29,-3.61
Mayotte,MYT,2023-11-05,-44.44
Mayotte,MYT,2023-11-12,77.42
Mayotte,MYT,2023-11-19,37.1
Mayotte,MYT,2023-11-26,4.17
Mayotte,MYT,2023-12-03,82.54
Mayotte,MYT,2023-12-10,93.33
Mayotte,MYT,2023-12-17,113.11
Mayotte,MYT,2023-12-24,106.67
Mayotte,MYT,2023-12-31,88.52
Mexico,MEX,2020-01-05,8.39
Mexico,MEX,2020-01-12,10.2
Mexico,MEX,2020-01-19,7.91
Mexico,MEX,2020-01-26,5.82
Mexico,MEX,2020-02-02,3.66
Mexico,MEX,2020-02-09,6.9
Mexico,MEX,2020-02-16,3.3
Mexico,MEX,2020-02-23,2.44
